id	definition	parents
ORPHA:352490	A rare genetic syndromic intellectual disability characterized by global developmental delay and borderline to severe intellectual disability, autism spectrum disorder with obsessive behavior, stereotypies, hyperactivity but frequently friendly and affable personality, feeding difficulties, short stature, muscular hypotonia, microcephaly, characteristic dysmorphic features (hypertelorism, high arched eyebrows, ptosis, deep and/or broad nasal bridge, broad/prominent nasal tip, short and/or upturned philtrum, narrow mouth, and micrognathia), and skeletal anomalies (kyphosis and/or scoliosis, arthrogryposis, slender habitus and extremities). Other clinical features may include hernias, congenital heart defects, cryptorchidism and seizures.	
ORPHA:294415	Renal-hepatic-pancreatic dysplasia is a rare, genetic, developmental defect during embryogenesis syndrome characterized by the triad of pancreatic fibrosis (and cysts, with a reduction of parenchymal tissue), renal dysplasia (with peripheral cortical cysts, primitive collecting ducts, glomerular cysts and metaplastic cartilage) and hepatic dysgenesis (enlarged portal areas containing numerous elongated binary profiles with a tendancy to perilobular fibrosis). Situs abnormalities, skeletal anomalies and anencephaly have also been associated. Patients that survive the neonatal period present renal insufficiency, chronic jaundice and insulin-dependent diabetes.	
ORPHA:294422	Chronic intestinal failure (CIF) is a chronic type of intestinal failure characterized by a nonfunctioning small bowel (that may be reversible or irreversible) where the body is unable to maintain energy and nutritional needs through absorption of food or nutrients via the intestinal tract (despite being metabolically stable) and which therefore necessitates long-term parenteral feeding. CIF may be the result of congenital digestive diseases (such as gastroschisis, atresia of small intestine), short bowel syndrome, intra-abdominal or pelvic cancer, or progressive and devastating gastrointestinal or systemic benign diseases (such as Crohn disease).	
ORPHA:294060	A group of rare genetic disorders characterized by the presence of joint contractures and multiple soft tissue webs (pterygia) across the neck and various joints, as well as typical facial appearance and a variety of other congenital anomalies. Both lethal (lethal and X-linked lethal multiple pterygium syndrome) and non-lethal (autosomal recessive and autosomal dominant multiple pterygium syndrome) forms occur.	
ORPHA:293987	A rare syndromic endocrine disease characterized by childhood-onset hyperphagia and obesity, alveolar hypoventilation, dysautonomia, hypothalamic dysfunction and neurobehavioral disorders. Central hypothyroidism, endocrine anomalies, electrolyte imbalances and respiratory failure may also be associated.	
ORPHA:294016	Microcephaly-capillary malformation syndrome is a rare, genetic vascular anomaly characterized by severe congenital microcephaly, poor somatic growth, diffuse multiple capillary malformations on the skin, intractable epilepsy, profound global developmental delay, spastic quadriparesis and hypoplastic distal phalanges.	
ORPHA:294023	Neonatal inflammatory skin and bowel disease is a rare, life-threatening, autoinflammatory syndrome with immune deficiency disorder characterized by early-onset, life-long inflammation, affecting the skin and bowel, associated with recurrent infections. Patients present perioral and perianal psoriasiform erythema and papular eruption with pustules, failure to thrive associated with chronic malabsorptive diarrhea, intercurrent gastrointestinal infections and feeding troubles, as well as absent, short or broken hair and trichomegaly. Recurrent cutaneous and pulmonary infections lead to recurrent blepharitis, otitis externa and bronchiolitis.	
ORPHA:294026	A rare, genetic, chromosomal anomaly syndrome resulting from partial duplication of the long arm of chromosome 2 characterized by congenital pendular nystagmus associated with bilateral cutaneous syndactyly between the third and fourth fingers.	
ORPHA:293964	Hypoinsulinemic hypoglycemia and body hemihypertrophy is a rare, genetic, endocrine disease characterized by neonatal macrosomia, asymmetrical overgrowth (typically manifesting as left-sided hemihypertrophy) and recurrent, severe hypoinsulinemic (or hypoketotic hypo-fatty-acidemic) hypoglycemia in infancy, which results in episodes of reduced consciousness and seizures.	
ORPHA:293967	Hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome is a rare, non-acquired pituitary hormone deficiency syndrome characterized by severe, congenital microcephaly, facial dysmorphism (highly arched eyebrows, hypertelorism, convex nasal ridge, protruding ears with underdeveloped superior antihelix crus, micrognathia), bilateral sensorineural deafness and hypogonadotropic hypogonadism, in association with early feeding problems, myopia, moderate intellectual disability and moderate short stature.	
ORPHA:293978	A rare, genetic endocrine disease characterized by the association of common variable immunodeficiency, manifesting with hypogammaglobulinemia and recurrent or severe childhood-onset sinopulmonary infections, followed, possibly many years later, by symptomatic adrenocorticotropic hormone (ACTH) deficiency resulting from anterior pituitary hormone deficiency.	
ORPHA:293958	A rare developmental defect during embryogenesis syndrome characterized by hypertelorism, bilateral preauricular sinus, bilateral punctal pits, lacrimal duct obstruction, hearing loss, abnormal palmar flexion creases and bilateral distal axial triradii. Shawl scrotum has also been reported.	
ORPHA:293955	Childhood encephalopathy due to thiamine pyrophosphokinase deficiency is a rare inborn error of metabolism disorder characterized by early-onset, acute, encephalopathic episodes (frequently triggered by viral infections), associated with lactic acidosis and alpha-ketoglutaric aciduria, which typically manifest with variable degrees of ataxia, generalized developmental regression (which deteriorates with each episode) and dystonia. Other manifestations include spasticity, seizures, truncal hypotonia, limb hypertonia, brisk tendon reflexes and reversible coma.	
ORPHA:293948	1p21.3 microdeletion syndrome is an extremely rare chromosomal anomaly characterized by severe speech and language delay, intellectual deficiency, autism spectrum disorder.	
ORPHA:293939	A rare syndromic X-linked intellectual disability characterized by cognitive impairment, behavioral and psychiatric problems, obesity, recurrent infections, atopic diseases, and distinctive facial features in males. Females are clinically asymptomatic or mildly affected, presenting mild learning difficulties and facial dysmorphism.	
ORPHA:293936	A rare, autosomal dominant, eye disorder representing a constellation of inherited ocular findings, including early-onset or congenital cataracts, corneal stromal thinning, early-onset keratoconus, corneal endothelial dystrophy, and iris hypoplasia.	
ORPHA:293925	Lethal occipital encephalocele-skeletal dysplasia syndrome is a rare, genetic, bone development disorder characterized by occipital and parietal bone hypoplasia leading to occipital encephalocele, calvarial mineralization defects, craniosynostosis, radiohumeral fusions, oligodactyly and other skeletal anomalies (arachnodactyly, terminal phalangeal aplasia of the thumbs, bilateral absence of the great toes, pronounced bilateral angulation of femora, shortened limbs, advanced osseous maturation). Fetal death in utero is associated.	
